time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0183982056727,0.118622233667,12.2317188763,0.0497615472325,0.0231109980697,0.0,-0.0994330451104,0.280176036786,2.92058876624,0.0839579345582,0.00766581250102,0.0,385.22840973104303,386.05910079151056,384.1852421899706,384.3045861382155
1.3800000000000008,-0.0247495170963,0.136272140242,12.4058553036,0.0546370313214,0.0241630811026,0.0,-0.112345562449,0.308563594369,2.88402332482,0.0752267615144,0.0322394376743,0.0,399.88183914544163,402.11415735824585,400.07180994945463,399.28214440217414
1.4400000000000008,-0.0320917755998,0.156144829193,12.5857285104,0.0590908161039,0.0258991610068,0.0,-0.13260497406,0.354366062927,3.11111429548,0.0721584118405,0.0213354473049,0.0,484.11167719994666,483.2906863463899,483.5083315003524,483.28092945678924
1.5000000000000009,-0.0407378939874,0.17898490415,12.781077786,0.0631495470009,0.0269672099256,0.0,-0.15573182047,0.407465636745,3.39966551707,0.056610335125,0.00958047637804,0.0,502.70077070304484,501.8481550821426,502.75518056025777,501.63019756949575
1.560000000000001,-0.0506175497988,0.204691818787,12.9871363529,0.0661130234238,0.0275561252059,0.0,-0.173641266469,0.449731578696,3.46871257834,0.028262859484,0.010280727275,0.0,438.83902565074544,438.89702740499075,439.76470331435297,437.41165170952337
1.620000000000001,-0.0616295693964,0.233097032829,13.1989928446,0.0680927936527,0.027904226821,0.0,-0.193468691915,0.497274870237,3.59276090218,0.0410899947473,-0.00513802973095,0.0,457.2846614948814,456.05464724813953,455.6709590521804,456.6956423946137
1.680000000000001,-0.0738030973804,0.26431702389,13.4170751972,0.0713371437021,0.0270028034901,0.0,-0.212284835539,0.543661349081,3.67635143671,0.0720449167557,-0.0716148470164,0.0,447.3935388244903,441.9470342879264,443.50142272130626,446.0385387554181
1.740000000000001,-0.0870407164826,0.298305929403,13.6389888839,0.0758898953788,0.0234003229874,0.0,-0.228601440129,0.589705263374,3.72059227596,0.082612952303,-0.043493231406,0.0,431.6716149619762,434.0353677551208,432.32158913972984,433.21584223460496
1.8000000000000012,-0.101328761989,0.335593151755,13.8693703762,0.0808253965309,0.0213632042914,0.0,-0.247370233362,0.653741264553,3.95793491914,0.0815400131006,-0.0196216777247,0.0,490.3079068238813,492.07782421024007,492.3030622052861,492.22843574066894
1.8600000000000012,-0.116644015317,0.376634860212,14.1114304203,0.0853649542624,0.0201585210143,0.0,-0.26299643913,0.714787505509,4.11013258848,0.0600616234141,-0.0210067188191,0.0,468.08713226442427,467.9793782028259,469.96212709796544,468.29831846554805
1.9200000000000013,-0.132820030401,0.421219329246,14.3601157471,0.0895171582179,0.0184337937149,0.0,-0.276062081059,0.771714909086,4.17907431365,0.0830682448999,-0.052466816435,0.0,446.3120112901824,443.73624193810633,442.4780576352654,444.37168486883337
1.9800000000000013,-0.149715854284,0.469187824779,14.6116404615,0.0945406057506,0.0150725439323,0.0,-0.286835533238,0.827674853975,4.2049270327,0.0850038212264,-0.0642906356818,0.0,431.5239819329079,430.5223360490546,431.0321702171987,431.20169177737813
2.0400000000000014,-0.167180623098,0.52051767015,14.863782932,0.10008197339,0.0107945446214,0.0,-0.294977823705,0.883776576102,4.19977613406,0.104033734437,-0.0914598740394,0.0,421.811518563581,419.45383158687025,420.9385279061246,422.58980500118656
2.1000000000000014,-0.185071219587,0.575493243691,15.1173790513,0.106790374051,0.0050636829019,0.0,-0.300841684816,0.949332643299,4.2531403846,0.124013917028,-0.10518652632,0.0,441.29877656753064,440.15617617495377,439.25398764662185,440.9189515916845
2.1600000000000015,-0.203205577307,0.634678192263,15.3754916752,0.113850318854,6.28168834197,0.0,-0.302983379077,1.02418981162,4.35013106578,0.100296734226,-0.119314300092,0.0,455.09765957289756,453.9549333163855,455.91118421461954,454.0238670515854
2.2200000000000015,-0.221333099189,0.698372714044,15.6383627828,0.120273631252,6.27423420276,0.0,-0.300566141467,1.09952199909,4.41189193915,0.117961677846,-0.136539070295,0.0,446.6847906695925,445.2635578786258,442.7470555596519,444.2081157868268
2.2800000000000016,-0.239156616266,0.766828601747,15.9058605306,0.127423772446,6.26625520958,0.0,-0.292739316216,1.18299851168,4.5041960864,0.121478376206,-0.126687481956,0.0,454.98487360995506,455.75713191277583,454.5891899537752,454.8833444738636
2.3400000000000016,-0.256353009593,0.840409810769,16.1786600551,0.134742362097,6.25844818584,0.0,-0.279711817961,1.2703738008,4.58862293644,0.122953617951,-0.138042625731,0.0,453.24965453163645,452.3207520914903,454.50219724202157,454.6335191944106
2.4000000000000017,-0.272653246009,0.919140957817,16.4547635137,0.142170315454,6.25030266743,0.0,-0.262883232327,1.35463530126,4.61455413656,0.125437349422,-0.131547115079,0.0,435.56471183715985,436.09021864460664,436.42077213996305,436.6422597506499
2.4600000000000017,-0.287704504745,1.00344546568,16.7350288498,0.151460883526,6.24346456804,0.0,-0.238088090881,1.45632442649,4.72692965157,0.184518399074,-0.0919211933136,0.0,462.1838426248261,465.28478536177045,461.85523731626006,466.5111331244169
2.520000000000002,-0.301236578116,1.09365899695,17.019439533,0.163263641293,6.23818839774,0.0,-0.212493753125,1.55179711427,4.75304294162,0.213883192471,-0.0809705100326,0.0,438.0938159782172,438.99693493811515,437.00403718272815,439.482675284723
2.580000000000002,-0.313182290471,1.18965685158,17.3043961282,0.175910200025,6.23332077924,0.0,-0.18527559107,1.64920239669,4.74523420347,0.20371146776,-0.0814415554178,0.0,428.2471268129039,428.20146261567317,428.51275465842815,427.6926315051628
